datetime,observer,polyid,surveyed,waypoint,nonpup_count,pup_count,water_count,adult_total,pup_total,air_temp,wind_speed,wind_direction,sky_condition,precip
2005-07-22 12:00:00,Pebble Mine,JF16,1,JF16A,1,NA,,,,62.6,18.64,E,Clear,NA
2005-07-22 12:00:00,Pebble Mine,JF19,1,JF19BD,31,NA,,,,62.6,18.64,E,Clear,NA
2005-07-22 12:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,62.6,18.64,E,Clear,NA
2005-07-22 12:00:00,Pebble Mine,JF18,1,JF18A,12,NA,,,,62.6,18.64,E,Clear,NA
2005-07-22 12:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,62.6,18.64,E,Clear,NA
2005-07-22 12:00:00,Pebble Mine,Other,0,Other,NA,NA,,107,0,62.6,18.64,E,Clear,NA
2005-07-26 16:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,57.2,10.56,ESE,Light Rain,NA
2005-07-26 16:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,57.2,10.56,ESE,Light Rain,NA
2005-07-26 16:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,57.2,10.56,ESE,Light Rain,NA
2005-07-26 16:00:00,Pebble Mine,JF16,1,JF16H,35,NA,,,,57.2,10.56,ESE,Light Rain,NA
2005-07-26 16:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,57.2,10.56,ESE,Light Rain,NA
2005-07-26 16:00:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,57.2,10.56,ESE,Light Rain,NA
2005-07-26 16:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,57.2,10.56,ESE,Light Rain,NA
2005-07-26 16:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,57.2,10.56,ESE,Light Rain,NA
2005-07-26 16:00:00,Pebble Mine,JF16,1,JF16EF,35,NA,,,,57.2,10.56,ESE,Light Rain,NA
2005-07-26 16:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,57.2,10.56,ESE,Light Rain,NA
2005-07-26 16:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,57.2,10.56,ESE,Light Rain,NA
2005-07-26 16:00:00,Pebble Mine,JF19,1,JF19BD,34,NA,,,,57.2,10.56,ESE,Light Rain,NA
2005-07-26 16:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,57.2,10.56,ESE,Light Rain,NA
2005-07-26 16:00:00,Pebble Mine,JF18,1,JF18A,21,NA,,,,57.2,10.56,ESE,Light Rain,NA
2005-07-26 16:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,57.2,10.56,ESE,Light Rain,NA
2005-07-26 16:00:00,Pebble Mine,Other,0,Other,NA,NA,,125,0,57.2,10.56,ESE,Light Rain,NA
2005-08-11 16:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,71.6,6.84,SSE,Clear,NA
2005-08-11 16:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,71.6,6.84,SSE,Clear,NA
2005-08-11 16:00:00,Pebble Mine,JF15,1,JF15C,3,NA,,,,71.6,6.84,SSE,Clear,NA
2005-08-11 16:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,71.6,6.84,SSE,Clear,NA
2005-08-11 16:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,71.6,6.84,SSE,Clear,NA
2005-08-11 16:00:00,Pebble Mine,JF16,1,JF16K,38,NA,,,,71.6,6.84,SSE,Clear,NA
2005-08-11 16:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,71.6,6.84,SSE,Clear,NA
2005-08-11 16:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,71.6,6.84,SSE,Clear,NA
2005-08-11 16:00:00,Pebble Mine,JF16,1,JF16EF,30,NA,,,,71.6,6.84,SSE,Clear,NA
2005-08-11 16:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,71.6,6.84,SSE,Clear,NA
2005-08-11 16:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,71.6,6.84,SSE,Clear,NA
2005-08-11 16:00:00,Pebble Mine,JF19,1,JF19BD,75,NA,,,,71.6,6.84,SSE,Clear,NA
2005-08-11 16:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,71.6,6.84,SSE,Clear,NA
2005-08-11 16:00:00,Pebble Mine,JF18,1,JF18A,0,NA,,,,71.6,6.84,SSE,Clear,NA
2005-08-11 16:00:00,Pebble Mine,JF16,1,JF16M,48,NA,,,,71.6,6.84,SSE,Clear,NA
2005-08-11 16:00:00,Pebble Mine,Other,0,Other,NA,NA,,194,0,71.6,6.84,SSE,Clear,NA
2005-08-17 16:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,55.4,9.32,N,Light Rain,NA
2005-08-17 16:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,55.4,9.32,N,Light Rain,NA
2005-08-17 16:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,55.4,9.32,N,Light Rain,NA
2005-08-17 16:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,55.4,9.32,N,Light Rain,NA
2005-08-17 16:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,55.4,9.32,N,Light Rain,NA
2005-08-17 16:00:00,Pebble Mine,JF16,1,JF16K,108,NA,,,,55.4,9.32,N,Light Rain,NA
2005-08-17 16:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,55.4,9.32,N,Light Rain,NA
2005-08-17 16:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,55.4,9.32,N,Light Rain,NA
2005-08-17 16:00:00,Pebble Mine,JF16,1,JF16EF,81,NA,,,,55.4,9.32,N,Light Rain,NA
2005-08-17 16:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,55.4,9.32,N,Light Rain,NA
2005-08-17 16:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,55.4,9.32,N,Light Rain,NA
2005-08-17 16:00:00,Pebble Mine,JF19,1,JF19BD,87,NA,,,,55.4,9.32,N,Light Rain,NA
2005-08-17 16:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,55.4,9.32,N,Light Rain,NA
2005-08-17 16:00:00,Pebble Mine,JF18,1,JF18A,0,NA,,,,55.4,9.32,N,Light Rain,NA
2005-08-17 16:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,55.4,9.32,N,Light Rain,NA
2005-08-17 16:00:00,Pebble Mine,Other,0,Other,NA,NA,,276,0,55.4,9.32,N,Light Rain,NA
2005-08-21 11:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,59,10.56,WNW,Mostly Cloudy,NA
2005-08-21 11:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,59,10.56,WNW,Mostly Cloudy,NA
2005-08-21 11:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,59,10.56,WNW,Mostly Cloudy,NA
2005-08-21 11:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,59,10.56,WNW,Mostly Cloudy,NA
2005-08-21 11:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,59,10.56,WNW,Mostly Cloudy,NA
2005-08-21 11:00:00,Pebble Mine,JF16,1,JF16K,39,NA,,,,59,10.56,WNW,Mostly Cloudy,NA
2005-08-21 11:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,59,10.56,WNW,Mostly Cloudy,NA
2005-08-21 11:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,59,10.56,WNW,Mostly Cloudy,NA
2005-08-21 11:00:00,Pebble Mine,JF16,1,JF16EF,51,NA,,,,59,10.56,WNW,Mostly Cloudy,NA
2005-08-21 11:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,59,10.56,WNW,Mostly Cloudy,NA
2005-08-21 11:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,59,10.56,WNW,Mostly Cloudy,NA
2005-08-21 11:00:00,Pebble Mine,JF19,1,JF19BD,121,NA,,,,59,10.56,WNW,Mostly Cloudy,NA
2005-08-21 11:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,59,10.56,WNW,Mostly Cloudy,NA
2005-08-21 11:00:00,Pebble Mine,JF18,1,JF18A,0,NA,,,,59,10.56,WNW,Mostly Cloudy,NA
2005-08-21 11:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,59,10.56,WNW,Mostly Cloudy,NA
2005-08-21 11:00:00,Pebble Mine,Other,0,Other,NA,NA,,211,0,59,10.56,WNW,Mostly Cloudy,NA
2005-08-29 13:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,53.6,10.56,WSW,Mostly Cloudy,NA
2005-08-29 13:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,53.6,10.56,WSW,Mostly Cloudy,NA
2005-08-29 13:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,53.6,10.56,WSW,Mostly Cloudy,NA
2005-08-29 13:00:00,Pebble Mine,JF16,1,JF16H,62,NA,,,,53.6,10.56,WSW,Mostly Cloudy,NA
2005-08-29 13:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,53.6,10.56,WSW,Mostly Cloudy,NA
2005-08-29 13:00:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,53.6,10.56,WSW,Mostly Cloudy,NA
2005-08-29 13:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,53.6,10.56,WSW,Mostly Cloudy,NA
2005-08-29 13:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,53.6,10.56,WSW,Mostly Cloudy,NA
2005-08-29 13:00:00,Pebble Mine,JF16,1,JF16EF,39,NA,,,,53.6,10.56,WSW,Mostly Cloudy,NA
2005-08-29 13:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,53.6,10.56,WSW,Mostly Cloudy,NA
2005-08-29 13:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,53.6,10.56,WSW,Mostly Cloudy,NA
2005-08-29 13:00:00,Pebble Mine,JF19,1,JF19BD,98,NA,,,,53.6,10.56,WSW,Mostly Cloudy,NA
2005-08-29 13:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,53.6,10.56,WSW,Mostly Cloudy,NA
2005-08-29 13:00:00,Pebble Mine,JF18,1,JF18A,0,NA,,,,53.6,10.56,WSW,Mostly Cloudy,NA
2005-08-29 13:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,53.6,10.56,WSW,Mostly Cloudy,NA
2005-08-29 13:00:00,Pebble Mine,Other,0,Other,NA,NA,,199,0,53.6,10.56,WSW,Mostly Cloudy,NA
2005-09-08 15:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,53.6,6.84,E,Clear,NA
2005-09-08 15:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,53.6,6.84,E,Clear,NA
2005-09-08 15:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,53.6,6.84,E,Clear,NA
2005-09-08 15:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,53.6,6.84,E,Clear,NA
2005-09-08 15:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,53.6,6.84,E,Clear,NA
2005-09-08 15:00:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,53.6,6.84,E,Clear,NA
2005-09-08 15:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,53.6,6.84,E,Clear,NA
2005-09-08 15:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,53.6,6.84,E,Clear,NA
2005-09-08 15:00:00,Pebble Mine,JF16,1,JF16EF,7,NA,,,,53.6,6.84,E,Clear,NA
2005-09-08 15:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,53.6,6.84,E,Clear,NA
2005-09-08 15:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,53.6,6.84,E,Clear,NA
2005-09-08 15:00:00,Pebble Mine,JF19,1,JF19BD,57,NA,,,,53.6,6.84,E,Clear,NA
2005-09-08 15:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,53.6,6.84,E,Clear,NA
2005-09-08 15:00:00,Pebble Mine,JF18,1,JF18A,0,NA,,,,53.6,6.84,E,Clear,NA
2005-09-08 15:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,53.6,6.84,E,Clear,NA
2005-09-08 15:00:00,Pebble Mine,Other,0,Other,NA,NA,,64,0,53.6,6.84,E,Clear,NA
2005-10-10 14:00:00,Pebble Mine,JF15,1,JF15A,1,NA,,,,37.4,8.08,NNE,Mostly Cloudy,NA
2005-10-10 14:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,37.4,8.08,NNE,Mostly Cloudy,NA
2005-10-10 14:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,37.4,8.08,NNE,Mostly Cloudy,NA
2005-10-10 14:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,37.4,8.08,NNE,Mostly Cloudy,NA
2005-10-10 14:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,37.4,8.08,NNE,Mostly Cloudy,NA
2005-10-10 14:00:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,37.4,8.08,NNE,Mostly Cloudy,NA
2005-10-10 14:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,37.4,8.08,NNE,Mostly Cloudy,NA
2005-10-10 14:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,37.4,8.08,NNE,Mostly Cloudy,NA
2005-10-10 14:00:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,37.4,8.08,NNE,Mostly Cloudy,NA
2005-10-10 14:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,37.4,8.08,NNE,Mostly Cloudy,NA
2005-10-10 14:00:00,Pebble Mine,JF16,1,JF16A,1,NA,,,,37.4,8.08,NNE,Mostly Cloudy,NA
2005-10-10 14:00:00,Pebble Mine,JF19,1,JF19BD,0,NA,,,,37.4,8.08,NNE,Mostly Cloudy,NA
2005-10-10 14:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,37.4,8.08,NNE,Mostly Cloudy,NA
2005-10-10 14:00:00,Pebble Mine,JF18,1,JF18A,0,NA,,,,37.4,8.08,NNE,Mostly Cloudy,NA
2005-10-10 14:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,37.4,8.08,NNE,Mostly Cloudy,NA
2005-10-10 14:00:00,Pebble Mine,Other,0,Other,NA,NA,,2,0,37.4,8.08,NNE,Mostly Cloudy,NA
2005-12-13 12:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,32,22.99,E,Overcast,NA
2005-12-13 12:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,32,22.99,E,Overcast,NA
2005-12-13 12:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,32,22.99,E,Overcast,NA
2005-12-13 12:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,32,22.99,E,Overcast,NA
2005-12-13 12:00:00,Pebble Mine,JF16,0,JF16J,NA,NA,,,,32,22.99,E,Overcast,NA
2005-12-13 12:00:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,32,22.99,E,Overcast,NA
2005-12-13 12:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,32,22.99,E,Overcast,NA
2005-12-13 12:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,32,22.99,E,Overcast,NA
2005-12-13 12:00:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,32,22.99,E,Overcast,NA
2005-12-13 12:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,32,22.99,E,Overcast,NA
2005-12-13 12:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,32,22.99,E,Overcast,NA
2005-12-13 12:00:00,Pebble Mine,JF19,1,JF19BD,0,NA,,,,32,22.99,E,Overcast,NA
2005-12-13 12:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,32,22.99,E,Overcast,NA
2005-12-13 12:00:00,Pebble Mine,JF18,1,JF18A,0,NA,,,,32,22.99,E,Overcast,NA
2005-12-13 12:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,32,22.99,E,Overcast,NA
2005-12-13 12:00:00,Pebble Mine,Other,0,Other,NA,NA,,0,0,32,22.99,E,Overcast,NA
2007-05-21 16:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,32,8.08,ESE,Partly Cloudy,NA
2007-05-21 16:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,32,8.08,ESE,Partly Cloudy,NA
2007-05-21 16:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,32,8.08,ESE,Partly Cloudy,NA
2007-05-21 16:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,32,8.08,ESE,Partly Cloudy,NA
2007-05-21 16:00:00,Pebble Mine,JF16,1,JF16J,3,NA,,,,32,8.08,ESE,Partly Cloudy,NA
2007-05-21 16:00:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,32,8.08,ESE,Partly Cloudy,NA
2007-05-21 16:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,32,8.08,ESE,Partly Cloudy,NA
2007-05-21 16:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,32,8.08,ESE,Partly Cloudy,NA
2007-05-21 16:00:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,32,8.08,ESE,Partly Cloudy,NA
2007-05-21 16:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,32,8.08,ESE,Partly Cloudy,NA
2007-05-21 16:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,32,8.08,ESE,Partly Cloudy,NA
2007-05-21 16:00:00,Pebble Mine,JF19,1,JF19BD,0,NA,,,,32,8.08,ESE,Partly Cloudy,NA
2007-05-21 16:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,32,8.08,ESE,Partly Cloudy,NA
2007-05-21 16:00:00,Pebble Mine,JF18,1,JF18A,0,NA,,,,32,8.08,ESE,Partly Cloudy,NA
2007-05-21 16:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,32,8.08,ESE,Partly Cloudy,NA
2007-05-21 16:00:00,Pebble Mine,Other,0,Other,NA,NA,,3,0,32,8.08,ESE,Partly Cloudy,NA
2007-06-20 16:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,48.2,4.35,Variable,Clear,NA
2007-06-20 16:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,48.2,4.35,Variable,Clear,NA
2007-06-20 16:00:00,Pebble Mine,JF15,1,JF15C,2,NA,,,,48.2,4.35,Variable,Clear,NA
2007-06-20 16:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,48.2,4.35,Variable,Clear,NA
2007-06-20 16:00:00,Pebble Mine,JF16,1,JF16J,0,NA,,,,48.2,4.35,Variable,Clear,NA
2007-06-20 16:00:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,48.2,4.35,Variable,Clear,NA
2007-06-20 16:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,48.2,4.35,Variable,Clear,NA
2007-06-20 16:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,48.2,4.35,Variable,Clear,NA
2007-06-20 16:00:00,Pebble Mine,JF16,1,JF16EF,2,NA,,,,48.2,4.35,Variable,Clear,NA
2007-06-20 16:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,48.2,4.35,Variable,Clear,NA
2007-06-20 16:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,48.2,4.35,Variable,Clear,NA
2007-06-20 16:00:00,Pebble Mine,JF19,1,JF19BD,36,NA,,,,48.2,4.35,Variable,Clear,NA
2007-06-20 16:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,48.2,4.35,Variable,Clear,NA
2007-06-20 16:00:00,Pebble Mine,JF18,1,JF18A,8,NA,,,,48.2,4.35,Variable,Clear,NA
2007-06-20 16:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,48.2,4.35,Variable,Clear,NA
2007-06-20 16:00:00,Pebble Mine,Other,0,Other,NA,NA,,48,0,48.2,4.35,Variable,Clear,NA
2007-07-16 15:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,50,11.81,SW,Overcast,NA
2007-07-16 15:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,50,11.81,SW,Overcast,NA
2007-07-16 15:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,50,11.81,SW,Overcast,NA
2007-07-16 15:00:00,Pebble Mine,JF16,1,JF16H,152,NA,,,,50,11.81,SW,Overcast,NA
2007-07-16 15:00:00,Pebble Mine,JF16,1,JF16J,1,NA,,,,50,11.81,SW,Overcast,NA
2007-07-16 15:00:00,Pebble Mine,JF16,1,JF16K,9,NA,,,,50,11.81,SW,Overcast,NA
2007-07-16 15:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,50,11.81,SW,Overcast,NA
2007-07-16 15:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,50,11.81,SW,Overcast,NA
2007-07-16 15:00:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,50,11.81,SW,Overcast,NA
2007-07-16 15:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,50,11.81,SW,Overcast,NA
2007-07-16 15:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,50,11.81,SW,Overcast,NA
2007-07-16 15:00:00,Pebble Mine,JF19,1,JF19BD,35,NA,,,,50,11.81,SW,Overcast,NA
2007-07-16 15:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,50,11.81,SW,Overcast,NA
2007-07-16 15:00:00,Pebble Mine,JF18,1,JF18A,42,NA,,,,50,11.81,SW,Overcast,NA
2007-07-16 15:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,50,11.81,SW,Overcast,NA
2007-07-16 15:00:00,Pebble Mine,Other,0,Other,NA,NA,,239,0,50,11.81,SW,Overcast,NA
2007-07-27 10:30:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,60.8,NA,Calm,Clear,NA
2007-07-27 10:30:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,60.8,NA,Calm,Clear,NA
2007-07-27 10:30:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,60.8,NA,Calm,Clear,NA
2007-07-27 10:30:00,Pebble Mine,JF16,1,JF16H,15,NA,,,,60.8,NA,Calm,Clear,NA
2007-07-27 10:30:00,Pebble Mine,JF16,1,JF16J,0,NA,,,,60.8,NA,Calm,Clear,NA
2007-07-27 10:30:00,Pebble Mine,JF16,1,JF16K,0,NA,,,,60.8,NA,Calm,Clear,NA
2007-07-27 10:30:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,60.8,NA,Calm,Clear,NA
2007-07-27 10:30:00,Pebble Mine,JF16,1,JF16CD,1,NA,,,,60.8,NA,Calm,Clear,NA
2007-07-27 10:30:00,Pebble Mine,JF16,1,JF16EF,0,NA,,,,60.8,NA,Calm,Clear,NA
2007-07-27 10:30:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,60.8,NA,Calm,Clear,NA
2007-07-27 10:30:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,60.8,NA,Calm,Clear,NA
2007-07-27 10:30:00,Pebble Mine,JF19,1,JF19BD,5,NA,,,,60.8,NA,Calm,Clear,NA
2007-07-27 10:30:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,60.8,NA,Calm,Clear,NA
2007-07-27 10:30:00,Pebble Mine,JF18,1,JF18A,18,NA,,,,60.8,NA,Calm,Clear,NA
2007-07-27 10:30:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,60.8,NA,Calm,Clear,NA
2007-07-27 10:30:00,Pebble Mine,Other,0,Other,NA,NA,,39,0,60.8,NA,Calm,Clear,NA
2007-08-14 13:00:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,48.2,9.32,SW,Light Rain,NA
2007-08-14 13:00:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,48.2,9.32,SW,Light Rain,NA
2007-08-14 13:00:00,Pebble Mine,JF15,1,JF15C,0,NA,,,,48.2,9.32,SW,Light Rain,NA
2007-08-14 13:00:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,48.2,9.32,SW,Light Rain,NA
2007-08-14 13:00:00,Pebble Mine,JF16,1,JF16J,0,NA,,,,48.2,9.32,SW,Light Rain,NA
2007-08-14 13:00:00,Pebble Mine,JF16,1,JF16K,44,NA,,,,48.2,9.32,SW,Light Rain,NA
2007-08-14 13:00:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,48.2,9.32,SW,Light Rain,NA
2007-08-14 13:00:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,48.2,9.32,SW,Light Rain,NA
2007-08-14 13:00:00,Pebble Mine,JF16,1,JF16EF,181,NA,,,,48.2,9.32,SW,Light Rain,NA
2007-08-14 13:00:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,48.2,9.32,SW,Light Rain,NA
2007-08-14 13:00:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,48.2,9.32,SW,Light Rain,NA
2007-08-14 13:00:00,Pebble Mine,JF19,1,JF19BD,86,NA,,,,48.2,9.32,SW,Light Rain,NA
2007-08-14 13:00:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,48.2,9.32,SW,Light Rain,NA
2007-08-14 13:00:00,Pebble Mine,JF18,1,JF18A,0,NA,,,,48.2,9.32,SW,Light Rain,NA
2007-08-14 13:00:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,48.2,9.32,SW,Light Rain,NA
2007-08-14 13:00:00,Pebble Mine,Other,0,Other,NA,NA,,311,0,48.2,9.32,SW,Light Rain,NA
2007-08-15 14:30:00,Pebble Mine,JF15,1,JF15A,0,NA,,,,48.2,8.08,N,Overcast,NA
2007-08-15 14:30:00,Pebble Mine,JF15,0,JF15B,NA,NA,,,,48.2,8.08,N,Overcast,NA
2007-08-15 14:30:00,Pebble Mine,JF15,1,JF15C,1,NA,,,,48.2,8.08,N,Overcast,NA
2007-08-15 14:30:00,Pebble Mine,JF16,1,JF16H,0,NA,,,,48.2,8.08,N,Overcast,NA
2007-08-15 14:30:00,Pebble Mine,JF16,1,JF16J,0,NA,,,,48.2,8.08,N,Overcast,NA
2007-08-15 14:30:00,Pebble Mine,JF16,1,JF16K,20,NA,,,,48.2,8.08,N,Overcast,NA
2007-08-15 14:30:00,Pebble Mine,JF16,0,JF16L,NA,NA,,,,48.2,8.08,N,Overcast,NA
2007-08-15 14:30:00,Pebble Mine,JF16,1,JF16CD,0,NA,,,,48.2,8.08,N,Overcast,NA
2007-08-15 14:30:00,Pebble Mine,JF16,1,JF16EF,190,NA,,,,48.2,8.08,N,Overcast,NA
2007-08-15 14:30:00,Pebble Mine,JF16,0,JF16G,NA,NA,,,,48.2,8.08,N,Overcast,NA
2007-08-15 14:30:00,Pebble Mine,JF16,1,JF16A,0,NA,,,,48.2,8.08,N,Overcast,NA
2007-08-15 14:30:00,Pebble Mine,JF19,1,JF19BD,102,NA,,,,48.2,8.08,N,Overcast,NA
2007-08-15 14:30:00,Pebble Mine,JF19,0,JF19A,NA,NA,,,,48.2,8.08,N,Overcast,NA
2007-08-15 14:30:00,Pebble Mine,JF18,1,JF18A,0,NA,,,,48.2,8.08,N,Overcast,NA
2007-08-15 14:30:00,Pebble Mine,JF16,1,JF16M,0,NA,,,,48.2,8.08,N,Overcast,NA
2007-08-15 14:30:00,Pebble Mine,Other,0,Other,NA,NA,,313,0,48.2,8.08,N,Overcast,NA
